driver_id,ride_id,pickup_time,dropoff_time,trip_distance,trip_duration,status,payment_amount,rating,fraud_flag
D103,R0289,10/9/2025 22:24,10/9/2025 23:00,1.118559542,36,completed,7.24,3,0
D060,R0290,10/5/2025 14:54,10/5/2025 15:16,17.00474218,22,completed,71.96,2,0
D094,R0291,10/17/2025 14:39,10/17/2025 15:36,5.844482851,57,canceled,19.73,5,0
D051,R0292,10/13/2025 11:02,10/13/2025 11:26,21.83541411,24,completed,138.71,2,0
D181,R0293,10/16/2025 23:21,10/16/2025 23:53,9.983122411,32,completed,63.13,1,0
D104,R0294,10/4/2025 8:00,10/4/2025 8:10,1.729289433,10,completed,9.87,3,0
D033,R0295,10/10/2025 13:00,10/10/2025 13:50,20.84413321,50,completed,91.6,2,0
D066,R0296,10/13/2025 0:38,10/13/2025 0:46,24.98592942,8,canceled,115.63,5,0
D184,R0297,10/6/2025 4:34,10/6/2025 5:17,14.60839026,43,completed,67.44,4,0
D047,R0298,10/3/2025 17:13,10/3/2025 17:21,17.02224125,8,completed,105.39,3,0
D135,R0299,10/2/2025 4:47,10/2/2025 4:50,21.85361501,3,completed,122.3,5,0
D010,R0300,10/2/2025 18:30,10/2/2025 18:39,9.795076837,9,completed,44.61,1,0
D012,R0301,10/20/2025 19:04,10/20/2025 19:38,15.3156514,34,completed,46.85,3,0
D159,R0302,10/17/2025 13:41,10/17/2025 14:29,15.48276624,48,completed,75.15,3,0
D096,R0303,10/3/2025 5:43,10/3/2025 5:53,14.01672796,10,completed,93.31,5,0
D183,R0304,10/16/2025 6:36,10/16/2025 6:50,9.189947863,14,completed,48.9,4,0
D037,R0305,10/18/2025 23:19,10/19/2025 0:04,12.4406914,45,completed,74.49,4,0
D195,R0306,10/18/2025 7:56,10/18/2025 8:43,23.9325687,47,completed,72.52,5,0
D159,R0307,10/7/2025 10:26,10/7/2025 10:53,22.55273317,27,completed,85.44,5,0
D104,R0308,10/10/2025 17:25,10/10/2025 18:01,9.438944494,36,completed,38.01,4,0
D124,R0309,10/6/2025 0:54,10/6/2025 1:25,17.08230483,31,completed,90.94,2,0
D105,R0310,10/9/2025 18:49,10/9/2025 19:09,15.6480108,20,completed,72.83,1,0
D157,R0311,10/12/2025 3:50,10/12/2025 3:59,13.53954497,9,completed,83.93,1,0
D028,R0312,10/16/2025 3:11,10/16/2025 3:55,14.61549327,44,canceled,72.12,1,0
D119,R0313,10/8/2025 23:30,10/9/2025 0:19,13.63598066,49,completed,75.71,5,0
D134,R0314,10/14/2025 18:41,10/14/2025 18:52,22.22095512,11,completed,120.97,2,0
D114,R0315,10/20/2025 3:27,10/20/2025 4:11,9.658540459,44,completed,50.48,3,0
D170,R0316,10/5/2025 23:27,10/6/2025 0:19,19.73261237,52,completed,92.64,2,0
D099,R0317,10/12/2025 9:15,10/12/2025 9:36,20.42871942,21,completed,95.93,5,0
D063,R0318,10/14/2025 20:03,10/14/2025 20:40,5.032340986,37,completed,19.46,1,0
D172,R0319,10/12/2025 8:54,10/12/2025 9:33,5.282703165,39,completed,20.2,3,0
D123,R0320,10/13/2025 9:24,10/13/2025 9:40,6.566730307,16,completed,32.75,2,0
D001,R0321,10/20/2025 21:45,10/20/2025 21:54,7.588966096,9,completed,35.77,1,0
D192,R0322,10/9/2025 6:23,10/9/2025 7:04,17.61846763,41,completed,60.19,2,0
D191,R0323,10/19/2025 3:26,10/19/2025 4:00,9.093451186,34,completed,36.92,5,0
D045,R0324,10/12/2025 16:16,10/12/2025 16:21,22.46058099,5,completed,87.75,1,0
D171,R0325,10/5/2025 21:44,10/5/2025 21:59,15.8117388,15,completed,89.79,4,0
D135,R0326,10/20/2025 6:39,10/20/2025 7:02,6.609089966,23,completed,37.03,4,0
D161,R0327,10/7/2025 4:13,10/7/2025 4:18,8.784010075,5,completed,61.28,2,0
D116,R0328,10/19/2025 23:37,10/20/2025 0:14,9.710662524,37,completed,42.09,4,0
D100,R0329,10/8/2025 5:40,10/8/2025 5:47,3.130417459,7,completed,18.84,2,0
D132,R0330,10/19/2025 18:38,10/19/2025 19:37,3.320234792,59,completed,14.58,4,0
D120,R0331,10/2/2025 9:59,10/2/2025 10:04,24.54967298,5,completed,85.42,3,0
D167,R0332,10/16/2025 20:43,10/16/2025 20:50,4.65798432,7,completed,24.03,1,0
D185,R0333,10/15/2025 10:21,10/15/2025 10:43,17.11740265,22,completed,105.3,1,0
D151,R0334,10/7/2025 23:55,10/8/2025 0:09,15.6036739,14,completed,49.07,1,0
D043,R0335,10/19/2025 10:17,10/19/2025 11:04,6.456575202,47,completed,28.31,1,0
D162,R0336,10/21/2025 17:46,10/21/2025 17:59,14.29125378,13,completed,68.44,4,0
D125,R0337,10/13/2025 15:06,10/13/2025 15:14,21.96007988,8,completed,116.35,4,0
D010,R0338,10/4/2025 2:27,10/4/2025 3:11,21.43419899,44,completed,74.28,2,0
D060,R0339,10/20/2025 14:23,10/20/2025 14:55,16.07080127,32,completed,94.59,3,0
D108,R0340,10/6/2025 14:13,10/6/2025 15:07,19.96073047,54,completed,92.06,2,0
D112,R0341,10/6/2025 8:53,10/6/2025 9:30,4.690987592,37,canceled,26.1,1,0
D103,R0342,10/15/2025 14:03,10/15/2025 14:38,12.50450656,35,completed,44.48,5,0
D101,R0343,10/13/2025 23:44,10/14/2025 0:21,8.620754749,37,completed,48.84,2,0
D182,R0344,10/13/2025 7:07,10/13/2025 7:43,2.636135425,36,completed,18.06,4,0
D184,R0345,10/21/2025 5:23,10/21/2025 5:57,19.64136713,34,completed,98.69,2,0
D156,R0346,10/14/2025 12:23,10/14/2025 12:31,7.66606297,8,completed,42,4,0
D005,R0347,10/6/2025 5:14,10/6/2025 5:47,9.755157259,33,completed,36.75,1,0
D199,R0348,10/13/2025 2:33,10/13/2025 2:46,2.395931092,13,completed,13.85,1,0
D182,R0349,10/21/2025 22:34,10/21/2025 22:45,11.32809226,11,completed,69.45,3,0
D051,R0350,10/17/2025 10:11,10/17/2025 10:29,5.266393308,18,completed,29.14,1,0
D033,R0351,10/3/2025 12:52,10/3/2025 13:46,6.583492926,54,completed,33.63,2,0
D143,R0352,10/18/2025 2:14,10/18/2025 3:08,4.137049042,54,completed,15.63,3,0
D164,R0353,10/8/2025 3:56,10/8/2025 4:12,10.93911406,16,completed,74.99,2,0
D062,R0354,10/14/2025 5:17,10/14/2025 5:40,4.211289671,23,completed,22.44,2,0
D178,R0355,10/20/2025 11:00,10/20/2025 11:07,5.552676356,7,completed,22.02,5,0
D028,R0356,10/15/2025 14:12,10/15/2025 14:51,5.772550667,39,completed,25.89,1,0
D089,R0357,10/14/2025 6:19,10/14/2025 6:42,14.15102774,23,completed,50.9,4,0
D196,R0358,10/20/2025 23:31,10/21/2025 0:21,21.75184941,50,completed,135.79,5,0
D004,R0359,10/20/2025 2:57,10/20/2025 3:37,10.46743069,40,completed,68.75,1,0
D066,R0360,10/1/2025 12:32,10/1/2025 13:30,3.451588712,58,completed,21.52,5,0
D026,R0361,10/15/2025 8:01,10/15/2025 8:53,7.704825134,52,completed,47.19,4,0
D122,R0362,10/13/2025 3:59,10/13/2025 4:35,16.29283544,36,completed,90.37,1,0
D190,R0363,10/17/2025 17:24,10/17/2025 17:50,2.599648973,26,completed,15.47,1,0
D099,R0364,10/4/2025 16:20,10/4/2025 16:30,11.6385541,10,completed,69.65,1,0
D081,R0365,10/17/2025 22:34,10/17/2025 23:00,2.730024064,26,completed,18.64,5,0
D169,R0366,10/12/2025 21:09,10/12/2025 21:42,10.30228556,33,canceled,70.91,3,0
D049,R0367,10/20/2025 1:05,10/20/2025 1:50,5.444693629,45,completed,30.71,2,0
D172,R0368,10/5/2025 18:31,10/5/2025 19:05,1.502679065,34,canceled,6.28,1,0
D169,R0369,10/9/2025 11:04,10/9/2025 11:09,17.01640955,5,completed,68.79,1,0
D054,R0370,10/15/2025 14:29,10/15/2025 15:26,16.45370208,57,completed,70.57,4,0
D073,R0371,10/13/2025 3:53,10/13/2025 4:35,8.027728881,42,completed,42.79,4,0
D084,R0372,10/10/2025 7:50,10/10/2025 8:02,4.759322487,12,completed,25.67,1,0
D037,R0373,10/16/2025 23:31,10/16/2025 23:47,9.932008572,16,completed,36.3,4,0
D115,R0374,10/9/2025 4:35,10/9/2025 4:58,6.776625084,23,completed,44.37,5,0
D155,R0375,10/16/2025 8:05,10/16/2025 8:39,7.861762942,34,completed,50.21,1,0
D083,R0376,10/20/2025 17:24,10/20/2025 17:47,14.0563979,23,completed,97.18,4,0
D053,R0377,10/18/2025 18:37,10/18/2025 19:01,2.292596968,24,canceled,15.47,5,0
D072,R0378,10/15/2025 19:02,10/15/2025 19:25,3.590649152,23,completed,24.63,3,0
D094,R0379,10/18/2025 15:16,10/18/2025 16:02,4.616226585,46,completed,27.85,1,0
D024,R0380,10/14/2025 1:30,10/14/2025 2:26,13.20065313,56,completed,44.55,4,0
D040,R0381,10/21/2025 22:46,10/21/2025 23:25,16.2709925,39,completed,85.13,1,0
D138,R0382,10/12/2025 22:32,10/12/2025 22:37,18.80108948,5,completed,70.99,2,0
D106,R0383,10/3/2025 9:21,10/3/2025 9:48,16.78144751,27,completed,105.06,3,0
D056,R0384,10/2/2025 17:59,10/2/2025 18:42,5.512593631,43,completed,28.76,2,0
D193,R0385,10/3/2025 9:23,10/3/2025 10:19,19.26377824,56,completed,73.39,2,0
D033,R0386,10/14/2025 10:58,10/14/2025 11:20,19.20823336,22,completed,122.32,3,0
D171,R0387,10/7/2025 21:56,10/7/2025 22:02,24.9120241,6,completed,152.5,3,0
D188,R0388,10/5/2025 3:08,10/5/2025 3:48,4.30774958,40,completed,16,2,0
D061,R0389,10/21/2025 6:59,10/21/2025 7:05,15.8701441,6,completed,53.51,4,0
D049,R0390,10/12/2025 10:07,10/12/2025 10:12,13.2426331,5,completed,51.67,4,0
D127,R0391,10/1/2025 8:41,10/1/2025 9:07,14.45584227,26,completed,78.19,4,0
D141,R0392,10/3/2025 14:30,10/3/2025 15:21,20.80118584,51,completed,67.28,5,0
D059,R0393,10/10/2025 13:48,10/10/2025 14:28,18.90220501,40,completed,95.82,5,0
D093,R0394,10/5/2025 14:16,10/5/2025 15:13,4.538860641,57,completed,15.23,4,0
D200,R0395,10/20/2025 6:26,10/20/2025 6:56,2.501013446,30,completed,14.84,5,0
D075,R0396,10/2/2025 3:23,10/2/2025 3:31,5.163521782,8,completed,19.17,4,0
D070,R0397,10/10/2025 4:49,10/10/2025 5:00,10.21199085,11,completed,38.17,5,0
D087,R0398,10/16/2025 3:32,10/16/2025 3:37,24.51152116,5,completed,130.97,5,0
D048,R0399,10/14/2025 10:34,10/14/2025 11:21,17.74409506,47,completed,71.64,2,0
D200,R0400,10/6/2025 19:19,10/6/2025 19:50,21.94552601,31,completed,136.29,2,0
D020,R0401,10/12/2025 7:41,10/12/2025 8:19,23.49647906,38,completed,75.17,2,0
D055,R0402,10/3/2025 14:24,10/3/2025 14:50,22.82536461,26,completed,73.71,4,0
D003,R0403,10/6/2025 14:30,10/6/2025 15:29,4.152385795,59,completed,20.3,5,0
D111,R0404,10/4/2025 12:33,10/4/2025 13:19,2.654992393,46,completed,10.74,3,0
D067,R0405,10/13/2025 1:35,10/13/2025 1:51,7.614696128,16,canceled,34.15,2,0
D111,R0406,10/4/2025 23:07,10/4/2025 23:18,7.435336482,11,completed,24.17,2,0
D158,R0407,10/11/2025 8:11,10/11/2025 8:34,14.48782834,23,completed,88.19,2,0
D135,R0408,10/2/2025 1:31,10/2/2025 1:44,18.57876956,13,completed,121.29,5,0
D127,R0409,10/3/2025 23:59,10/4/2025 0:45,2.254189103,46,completed,13.35,2,0
D007,R0410,10/15/2025 4:14,10/15/2025 4:21,24.50922017,7,completed,128.95,3,0
D089,R0411,10/21/2025 10:15,10/21/2025 10:38,8.408769841,23,suspicious,31.38,1,1
D046,R0412,10/11/2025 21:52,10/11/2025 22:36,6.407606319,44,completed,33.61,1,0
D163,R0413,10/5/2025 12:51,10/5/2025 13:27,24.53240373,36,completed,80.24,1,0
D062,R0414,10/13/2025 16:21,10/13/2025 16:29,14.04491722,8,completed,69.36,5,0
D198,R0415,10/10/2025 12:48,10/10/2025 13:12,4.383031061,24,completed,21.25,3,0
D024,R0416,10/21/2025 13:39,10/21/2025 14:03,16.62336321,24,completed,83.95,4,0
D046,R0417,10/2/2025 10:47,10/2/2025 11:24,9.543360971,37,completed,47.61,5,0
D066,R0418,10/10/2025 9:31,10/10/2025 9:37,4.952952482,6,completed,18.92,5,0
D167,R0419,10/11/2025 14:59,10/11/2025 15:53,16.83110479,54,completed,114.23,2,0
D013,R0420,10/21/2025 11:18,10/21/2025 12:09,19.01750817,51,completed,64.21,3,0
D085,R0421,10/13/2025 17:21,10/13/2025 17:56,22.82128494,35,completed,78.09,4,0
D089,R0422,10/5/2025 2:26,10/5/2025 3:18,11.84072366,52,completed,81.2,4,0
D068,R0423,10/14/2025 9:39,10/14/2025 10:05,13.55991115,26,completed,72.01,5,0
D030,R0424,10/15/2025 20:38,10/15/2025 20:49,8.496378445,11,completed,55.97,2,0
D084,R0425,10/15/2025 1:49,10/15/2025 2:11,4.790915748,22,completed,20.44,3,0
D190,R0426,10/10/2025 22:17,10/10/2025 22:46,9.714417679,29,completed,48.85,4,0
D175,R0427,10/1/2025 16:12,10/1/2025 16:22,5.848376042,10,completed,36.74,5,0
D005,R0428,10/17/2025 3:33,10/17/2025 3:41,11.56776204,8,completed,75.53,4,0
D164,R0429,10/6/2025 5:43,10/6/2025 6:40,18.75352797,57,canceled,92.67,5,0
D142,R0430,10/1/2025 21:23,10/1/2025 21:29,16.23211056,6,completed,76.45,3,0
D122,R0431,10/8/2025 14:32,10/8/2025 14:37,17.48466394,5,completed,110.01,2,0
D064,R0432,10/1/2025 9:46,10/1/2025 9:53,2.905758031,7,completed,18.69,4,0
D092,R0433,10/12/2025 13:39,10/12/2025 13:47,23.03699199,8,canceled,152.16,4,0
D181,R0434,10/10/2025 11:09,10/10/2025 11:45,9.587158368,36,completed,41.62,2,0
D044,R0435,10/15/2025 6:55,10/15/2025 7:25,6.864158579,30,completed,40.34,3,0
D152,R0436,10/5/2025 17:30,10/5/2025 18:13,4.407327754,43,completed,26.42,1,0
D151,R0437,10/5/2025 16:56,10/5/2025 17:20,11.45213091,24,completed,55.95,3,0
D091,R0438,10/20/2025 8:36,10/20/2025 8:58,16.21941132,22,completed,69.75,4,0
D105,R0439,10/5/2025 15:44,10/5/2025 15:52,17.36006758,8,completed,120.95,3,0
D046,R0440,10/16/2025 17:49,10/16/2025 18:16,17.65961376,27,completed,57.82,1,0
D053,R0441,10/6/2025 22:19,10/6/2025 23:07,8.29471363,48,completed,53.79,1,0
D024,R0442,10/17/2025 17:58,10/17/2025 18:13,19.92273624,15,completed,132.06,3,0
D166,R0443,10/13/2025 14:01,10/13/2025 14:30,1.004521589,29,completed,4.86,4,0
D019,R0444,10/5/2025 4:21,10/5/2025 4:42,4.092369088,21,completed,20.12,1,0
D047,R0445,10/21/2025 8:21,10/21/2025 8:47,2.008592204,26,completed,8.28,1,0
D047,R0446,10/14/2025 16:10,10/14/2025 17:03,8.013237531,53,completed,49.84,4,0
D134,R0447,10/6/2025 6:30,10/6/2025 6:46,24.56316864,16,completed,135.42,1,0
D183,R0448,10/17/2025 14:19,10/17/2025 15:08,7.756508762,49,completed,45.1,5,0
D175,R0449,10/12/2025 19:49,10/12/2025 20:08,2.640182453,19,completed,13.91,4,0
D187,R0450,10/21/2025 17:32,10/21/2025 17:45,8.230366258,13,completed,34.56,1,0
D090,R0451,10/13/2025 7:31,10/13/2025 7:37,2.155428063,6,completed,12.22,1,0
D034,R0452,10/17/2025 14:47,10/17/2025 15:44,24.7366806,57,completed,152.83,4,0
D067,R0453,10/19/2025 10:01,10/19/2025 10:49,14.98736404,48,completed,84.46,4,0
D027,R0454,10/12/2025 13:28,10/12/2025 14:14,6.285407233,46,completed,32.06,1,0
D139,R0455,10/15/2025 19:21,10/15/2025 19:40,17.06080631,19,completed,90.2,5,0
D015,R0456,10/19/2025 23:15,10/19/2025 23:57,17.66681095,42,completed,85.82,1,0
D145,R0457,10/17/2025 7:32,10/17/2025 8:26,9.179576795,54,completed,62.35,4,0
D194,R0458,10/21/2025 6:03,10/21/2025 6:56,19.93125433,53,completed,70.29,4,0
D126,R0459,10/7/2025 8:10,10/7/2025 8:57,10.22827186,47,completed,69.57,2,0
D013,R0460,10/8/2025 4:24,10/8/2025 5:07,12.34953119,43,completed,57.15,1,0
D094,R0461,10/21/2025 8:13,10/21/2025 8:27,1.070104783,14,completed,3.81,4,0
D020,R0462,10/3/2025 4:40,10/3/2025 5:27,11.81116724,47,completed,57.63,5,0
D107,R0463,10/5/2025 23:16,10/6/2025 0:07,12.38292209,51,completed,79.46,1,0
D014,R0464,10/21/2025 10:35,10/21/2025 11:20,6.257651418,45,completed,27.25,5,0
D138,R0465,10/5/2025 1:22,10/5/2025 2:06,11.52492372,44,completed,47.38,5,0
D066,R0466,10/1/2025 20:15,10/1/2025 20:34,7.829495242,19,completed,51.04,1,0
D044,R0467,10/2/2025 7:17,10/2/2025 7:30,1.712037354,13,canceled,6.04,5,0
D086,R0468,10/10/2025 4:31,10/10/2025 4:45,11.12387628,14,completed,65.14,4,0
D082,R0469,10/20/2025 15:48,10/20/2025 16:23,17.19058847,35,completed,117.17,5,0
D011,R0470,10/18/2025 10:29,10/18/2025 10:58,1.037562525,29,completed,4.18,1,0
D162,R0471,10/5/2025 0:43,10/5/2025 0:47,17.47815792,4,suspicious,84.33,2,1
D009,R0472,10/10/2025 13:15,10/10/2025 13:57,15.31171645,42,completed,70.69,3,0
D085,R0473,10/5/2025 8:09,10/5/2025 8:50,9.514511004,41,completed,54.37,2,0
D091,R0474,10/22/2025 1:21,10/22/2025 1:36,22.31293754,15,completed,79.33,1,0
D089,R0475,10/13/2025 3:54,10/13/2025 4:24,15.70176324,30,completed,54.68,2,0
D041,R0476,10/5/2025 10:31,10/5/2025 10:36,13.71979655,5,canceled,86.16,1,0
D151,R0477,10/12/2025 3:10,10/12/2025 3:13,8.080976984,3,completed,25.66,5,0
D044,R0478,10/6/2025 10:06,10/6/2025 10:33,6.18523276,27,completed,20.22,5,0
D030,R0479,10/17/2025 4:27,10/17/2025 4:47,17.61982784,20,completed,72.27,5,0
D120,R0480,10/3/2025 12:19,10/3/2025 12:51,21.68181988,32,completed,98.37,3,0
D103,R0481,10/16/2025 5:04,10/16/2025 5:21,21.5814961,17,completed,92.27,2,0
D113,R0482,10/13/2025 18:19,10/13/2025 19:15,9.881256032,56,completed,50.43,2,0
D107,R0483,10/12/2025 15:10,10/12/2025 15:49,5.004644841,39,completed,32.83,1,0
D150,R0484,10/12/2025 9:08,10/12/2025 9:29,23.71946642,21,completed,107.11,3,0
D157,R0485,10/9/2025 9:38,10/9/2025 10:11,9.174499998,33,completed,38.94,5,0
D192,R0486,10/15/2025 4:43,10/15/2025 5:33,13.74604828,50,completed,72.01,4,0
D138,R0487,10/6/2025 2:20,10/6/2025 3:12,5.016633595,52,completed,34.66,3,0
D037,R0488,10/18/2025 1:37,10/18/2025 1:43,24.13641777,6,completed,75.4,3,0
D011,R0489,10/14/2025 5:33,10/14/2025 6:25,4.840598475,52,completed,23.4,2,0
D150,R0490,10/5/2025 15:13,10/5/2025 15:52,22.60199639,39,completed,110.66,4,0
D066,R0491,10/14/2025 7:20,10/14/2025 7:31,24.87659135,11,completed,135.02,4,0
D122,R0492,10/6/2025 5:11,10/6/2025 5:45,1.742503474,34,completed,12.06,1,0
D148,R0493,10/16/2025 1:00,10/16/2025 1:24,14.0009155,24,completed,66.67,2,0
D097,R0494,10/17/2025 23:54,10/18/2025 0:41,20.84355937,47,completed,104.84,4,0
D097,R0495,10/1/2025 11:58,10/1/2025 12:11,6.640893155,13,completed,24.31,5,0
D179,R0496,10/19/2025 20:02,10/19/2025 20:51,11.65704998,49,completed,71.45,3,0
D114,R0497,10/7/2025 19:09,10/7/2025 19:51,22.12755429,42,completed,121.32,5,0
D169,R0498,10/2/2025 3:47,10/2/2025 3:57,18.53963269,10,completed,108.34,3,0
D017,R0499,10/2/2025 1:00,10/2/2025 1:29,4.176937097,29,completed,18.44,4,0
D144,R0500,10/17/2025 4:02,10/17/2025 4:58,1.911557519,56,completed,6.18,4,0
D006,R0501,10/1/2025 20:42,10/1/2025 20:50,1.827070226,8,completed,12.65,4,0
D080,R0502,10/6/2025 18:09,10/6/2025 19:06,12.8063464,57,completed,65.18,3,0
D071,R0503,10/5/2025 20:42,10/5/2025 21:41,13.27061109,59,completed,85.76,3,0
D130,R0504,10/16/2025 15:50,10/16/2025 16:43,10.78202101,53,completed,57.08,5,0
D192,R0505,10/2/2025 13:03,10/2/2025 13:14,12.43560121,11,completed,59.15,1,0
D183,R0506,10/11/2025 7:22,10/11/2025 7:32,8.162437897,10,completed,32.85,5,0
D042,R0507,10/13/2025 19:48,10/13/2025 20:36,13.25037974,48,completed,40.76,5,0
D191,R0508,10/15/2025 3:41,10/15/2025 3:46,1.73318697,5,completed,9.58,5,0
D048,R0509,10/12/2025 7:06,10/12/2025 7:32,20.30649298,26,completed,138.69,3,0
D098,R0510,10/14/2025 14:25,10/14/2025 14:35,24.94770054,10,completed,104.24,3,0
D142,R0511,10/8/2025 0:44,10/8/2025 1:11,18.70886845,27,completed,66.82,5,0
D002,R0512,10/9/2025 3:50,10/9/2025 4:01,20.72623926,11,completed,120.22,1,0
D154,R0513,10/12/2025 4:23,10/12/2025 4:39,18.35558768,16,completed,56.87,3,0
D169,R0514,10/7/2025 13:41,10/7/2025 13:46,9.371692815,5,completed,63.64,2,0
D171,R0515,10/4/2025 21:22,10/4/2025 21:43,1.146129958,21,completed,6.56,1,0
D021,R0516,10/12/2025 3:57,10/12/2025 4:15,20.06837307,18,completed,66.06,5,0
D087,R0517,10/3/2025 0:35,10/3/2025 1:08,17.0045061,33,completed,78.31,3,0
D042,R0518,10/13/2025 17:32,10/13/2025 18:13,1.528646109,41,suspicious,7.94,5,1
D121,R0519,10/17/2025 19:44,10/17/2025 20:05,6.151073758,21,completed,23.07,2,0
D040,R0520,10/2/2025 8:29,10/2/2025 8:39,15.06075492,10,completed,86.31,2,0
D134,R0521,10/6/2025 23:24,10/7/2025 0:18,18.13486318,54,completed,94.48,4,0
D006,R0522,10/17/2025 10:23,10/17/2025 10:48,4.429023072,25,completed,22.09,2,0
D155,R0523,10/12/2025 8:38,10/12/2025 9:14,4.211880712,36,completed,25.25,1,0
D167,R0524,10/13/2025 21:13,10/13/2025 21:44,1.003232632,31,completed,5.85,2,0
D166,R0525,10/18/2025 22:24,10/18/2025 23:10,9.168897911,46,completed,61.65,1,0
D082,R0526,10/15/2025 13:36,10/15/2025 13:57,9.645614051,21,completed,41.03,4,0
D006,R0527,10/8/2025 11:00,10/8/2025 11:53,22.77279572,53,completed,102.69,4,0
D008,R0528,10/7/2025 6:22,10/7/2025 6:41,17.20336147,19,completed,78.29,3,0
D166,R0529,10/21/2025 18:57,10/21/2025 19:54,21.26196886,57,completed,85.41,3,0
D030,R0530,10/15/2025 3:11,10/15/2025 3:46,16.99324993,35,completed,115.61,1,0
D190,R0531,10/12/2025 12:11,10/12/2025 12:34,8.153253007,23,completed,45.47,2,0
D099,R0532,10/16/2025 9:27,10/16/2025 10:23,3.51539356,56,completed,22.72,3,0
D156,R0533,10/6/2025 18:15,10/6/2025 18:35,11.98479052,20,completed,53.68,4,0
D076,R0534,10/2/2025 19:37,10/2/2025 19:52,21.61496045,15,completed,100.79,2,0
D157,R0535,10/14/2025 21:01,10/14/2025 21:12,6.087857313,11,completed,39.7,1,0
D184,R0536,10/7/2025 18:28,10/7/2025 18:53,20.10977429,25,completed,92.08,4,0
D009,R0537,10/17/2025 2:53,10/17/2025 3:23,18.726339,30,completed,85.78,1,0
D083,R0538,10/11/2025 8:42,10/11/2025 9:27,22.36516006,45,completed,140.75,2,0
D093,R0539,10/2/2025 17:00,10/2/2025 17:49,14.05133747,49,completed,55.75,2,0
D045,R0540,10/4/2025 8:53,10/4/2025 9:31,1.463863142,38,completed,7.28,1,0
D037,R0541,10/21/2025 6:42,10/21/2025 7:13,7.40020472,31,completed,23.43,2,0
D062,R0542,10/4/2025 4:14,10/4/2025 4:36,17.26101442,22,completed,105.15,4,0
D060,R0543,10/9/2025 13:16,10/9/2025 13:45,24.42433176,29,completed,110.65,1,0
D040,R0544,10/20/2025 17:18,10/20/2025 17:26,3.884973499,8,completed,16.21,1,0
D011,R0545,10/14/2025 13:47,10/14/2025 13:56,18.73663739,9,completed,98.98,3,0
D110,R0546,10/15/2025 5:02,10/15/2025 5:17,16.91217631,15,completed,96.44,3,0
D091,R0547,10/11/2025 17:04,10/11/2025 17:29,20.91431489,25,completed,80.07,3,0
D135,R0548,10/21/2025 2:12,10/21/2025 2:17,8.269977492,5,completed,32.97,4,0
D107,R0549,10/12/2025 13:39,10/12/2025 14:04,12.36162116,25,completed,84.44,1,0
D175,R0550,10/8/2025 18:47,10/8/2025 19:45,6.739810667,58,completed,37.6,4,0
D170,R0551,10/5/2025 4:50,10/5/2025 5:09,19.64627225,19,completed,107.64,1,0
D098,R0552,10/17/2025 19:32,10/17/2025 19:44,15.9379274,12,completed,110.4,4,0
D021,R0553,10/14/2025 0:18,10/14/2025 0:48,10.31597695,30,completed,45.19,4,0
D097,R0554,10/8/2025 3:15,10/8/2025 4:11,9.096163384,56,completed,29.49,2,0
D077,R0555,10/19/2025 17:48,10/19/2025 18:40,17.5623174,52,completed,68.86,1,0
D039,R0556,10/9/2025 14:01,10/9/2025 14:30,23.99041891,29,completed,120.01,5,0
D158,R0557,10/9/2025 11:17,10/9/2025 11:25,24.09544487,8,completed,116.59,2,0
D145,R0558,10/2/2025 11:17,10/2/2025 11:50,5.32739045,33,completed,34.39,4,0
D154,R0559,10/20/2025 13:28,10/20/2025 14:14,22.54419214,46,completed,157.36,2,0
D155,R0560,10/9/2025 9:55,10/9/2025 10:25,21.49083812,30,canceled,81.4,3,0
D125,R0561,10/8/2025 16:05,10/8/2025 16:33,10.76017768,28,completed,43.45,1,0
D174,R0562,10/18/2025 22:05,10/18/2025 22:30,23.06529771,25,completed,159.72,4,0
D014,R0563,10/3/2025 18:42,10/3/2025 19:13,20.90539905,31,completed,121.11,3,0
D006,R0564,10/13/2025 6:33,10/13/2025 6:37,13.51503133,4,suspicious,49.29,4,1
D125,R0565,10/9/2025 21:54,10/9/2025 22:35,16.37476441,41,canceled,99.14,5,0
D088,R0566,10/15/2025 3:23,10/15/2025 3:35,1.290474803,12,completed,8.65,2,0
D163,R0567,10/4/2025 16:47,10/4/2025 17:31,2.105361621,44,completed,12.45,3,0
D014,R0568,10/8/2025 23:28,10/8/2025 23:57,7.091705876,29,completed,46.65,5,0
